concat(annotationID,' ',annotationURI)
42297 info:doi/10.1371/annotation/03e72576-4b39-4fe7-86e5-cb781f56925b
54801 info:doi/10.1371/annotation/03eaf995-9190-49ff-9d81-001c06930833
289 info:doi/10.1371/annotation/03eb2770-bfd6-49b4-bf18-7ecab4be81e8
55251 info:doi/10.1371/annotation/03ec9538-37d1-424a-ab01-aa2b7fc2db53
291 info:doi/10.1371/annotation/03ee7e69-5082-4167-b86e-77db98518ef6
66647 info:doi/10.1371/annotation/03f36944-08bf-4e6f-a29a-8db6d84ea773
293 info:doi/10.1371/annotation/03f5a005-d6e7-4a7c-bacc-e277068d246d
50913 info:doi/10.1371/annotation/03f67431-8cb5-4ee7-956f-18b319948262
81807 info:doi/10.1371/annotation/03faa927-7a07-4445-aca0-10dae9f61f50
45245 info:doi/10.1371/annotation/03fbc1f3-bc14-41f7-b5e0-cfc21ef6077c
295 info:doi/10.1371/annotation/03fdabed-9c4c-4f97-af6d-601cef582318
80311 info:doi/10.1371/annotation/040070a2-4873-41b4-ad95-edeac6fdf675
299 info:doi/10.1371/annotation/0406cc1b-9ef0-423e-a9e3-698830bba2c4
44003 info:doi/10.1371/annotation/04071d5d-781f-46d0-948e-57c4aafb4799
43715 info:doi/10.1371/annotation/04074554-e89e-4ba2-bc75-4dea1be3b72d
301 info:doi/10.1371/annotation/0407e681-8903-424d-beee-ddb2e18bfc81
85439 info:doi/10.1371/annotation/040af32a-5155-4b5f-a5b5-96cc167305c3
303 info:doi/10.1371/annotation/04101232-45d2-4bf1-9b2d-db6327de4803
85423 info:doi/10.1371/annotation/04194dcf-7cdd-4748-ba51-7729e9aaa3d9
305 info:doi/10.1371/annotation/041a9884-ff21-452e-8137-bf2c3cf18a54
307 info:doi/10.1371/annotation/041c7909-8e77-4149-ab7a-1776d7e93545
43109 info:doi/10.1371/annotation/041ce1a7-83bc-4a3b-8681-e51dcafe691b
49271 info:doi/10.1371/annotation/041d4092-2972-4194-ace4-fa7aee59fee5
75159 info:doi/10.1371/annotation/041ef6cd-749c-45b7-b64b-6ceadedc1a42
61883 info:doi/10.1371/annotation/041f11f6-3a3d-4391-b64c-74ad0acfec43
42933 info:doi/10.1371/annotation/041f9232-f05d-4017-9066-af253cb87dba
42197 info:doi/10.1371/annotation/04225b29-c97d-404e-9a2c-9e79f6754360
81623 info:doi/10.1371/annotation/04230267-f9d6-420d-a6ab-8afce0567c3f
309 info:doi/10.1371/annotation/042487b2-5bfb-417c-b96d-4dfa177e36c4
311 info:doi/10.1371/annotation/04278778-c5bf-46bd-a949-05e54caeb899
313 info:doi/10.1371/annotation/0429cff8-b8a1-4273-a666-a293877d3e20
83128 info:doi/10.1371/annotation/04303567-0a55-4116-8b59-619bc501cff0
59409 info:doi/10.1371/annotation/04333f51-7123-4651-8b16-e3cd1dc1b564
50177 info:doi/10.1371/annotation/0433f6c9-418b-4239-99e9-ca497b1b5b8b
76017 info:doi/10.1371/annotation/04342bae-7eec-4bb7-80e8-0582e51b1f39
317 info:doi/10.1371/annotation/043c532b-4d64-4c2f-8086-eb520c7784d0
65059 info:doi/10.1371/annotation/044315e4-2d7d-4387-8a97-ed891cdaf4ca
319 info:doi/10.1371/annotation/04472041-de20-4da6-95e6-2c5e4238fd35
321 info:doi/10.1371/annotation/044c17f0-209c-4f2a-a0af-d4f74b0073cf
81819 info:doi/10.1371/annotation/04503258-18dc-471a-a7cf-a39b7b8299ed
323 info:doi/10.1371/annotation/04508385-ae77-45c8-902a-43b8a5ee9c6b
83088 info:doi/10.1371/annotation/045318c5-479b-4f47-8ef3-54fe67bc65e6
325 info:doi/10.1371/annotation/04590def-ad31-462a-8434-5980d103c69a
69501 info:doi/10.1371/annotation/045d1196-5900-4774-9cbb-f7cf71baf1f8
77275 info:doi/10.1371/annotation/045df0de-c2a9-4ccf-9be8-9c557f22f9ab
52487 info:doi/10.1371/annotation/045ee3b7-feb4-494a-92bb-006bf7d4ad65
86185 info:doi/10.1371/annotation/046022ad-4b00-439f-bff1-8c1be7f1122e
87320 info:doi/10.1371/annotation/0460b108-d742-49c7-a91a-3ecf89c22b8c
327 info:doi/10.1371/annotation/0460e5be-ae62-4bd9-ae36-51350626bea8
69291 info:doi/10.1371/annotation/0461e49d-0245-48f8-94f8-49da5f688270
68905 info:doi/10.1371/annotation/0461eec7-b771-4283-9f51-8aa423d82b1f
59097 info:doi/10.1371/annotation/046278ec-e101-41bd-bdb3-d69cf61bd49f
52341 info:doi/10.1371/annotation/046328e4-1cd3-493b-b8a4-501cd9617761
329 info:doi/10.1371/annotation/04659d36-1339-4c96-9d22-ff9cb6bcac7d
81261 info:doi/10.1371/annotation/0468165d-ca70-41d8-bd36-3e14cb150c66
331 info:doi/10.1371/annotation/0468534b-5535-4cda-9c31-591eab3a008f
86120 info:doi/10.1371/annotation/04698f4b-1dae-43e3-9ac5-80bf5a8b7e65
55983 info:doi/10.1371/annotation/046d2e62-ee6d-4384-9b04-203df6a1a132
333 info:doi/10.1371/annotation/046dbee3-fa81-4517-be52-72a6923ccfe1
62295 info:doi/10.1371/annotation/046e8948-db85-488a-af00-f4a364d1aa5a
335 info:doi/10.1371/annotation/0474b9da-6d0e-410a-b648-d920a7c40cd3
76001 info:doi/10.1371/annotation/0477af68-92b9-4837-8a76-17f2761b3462
337 info:doi/10.1371/annotation/047857b8-033d-47f0-8ba0-f8111dec39ae
87228 info:doi/10.1371/annotation/047898a2-6289-4bfa-be36-954abad990df
74819 info:doi/10.1371/annotation/047a5e28-2a2d-4376-a3ca-c86645df047b
80757 info:doi/10.1371/annotation/047c2264-85bd-4e5f-b8ce-06256d3ddaa2
44073 info:doi/10.1371/annotation/047cfc3c-7503-4daf-838f-5416e43ec9d5
339 info:doi/10.1371/annotation/047f1ee5-8cab-45b6-968e-fe936a7bd2d0
85062 info:doi/10.1371/annotation/048152d8-f807-49c2-b41b-854910460624
341 info:doi/10.1371/annotation/0485453f-329f-4a27-9702-0f588a55f9ed
343 info:doi/10.1371/annotation/0487b7db-5a05-41aa-a58e-a32bff4a31e1
345 info:doi/10.1371/annotation/048870ac-e932-431f-8348-d8e45a61d947
347 info:doi/10.1371/annotation/04887d78-5d4c-49e0-81b8-c021b17779af
74599 info:doi/10.1371/annotation/048a65e5-50fd-47b0-884b-e00ff8e3ffe2
53351 info:doi/10.1371/annotation/048c223e-0ce8-487e-88ba-2c78b44ca1da
86405 info:doi/10.1371/annotation/048ea5bb-2be5-4f07-9793-b269fbabf336
349 info:doi/10.1371/annotation/048fb97c-8a63-4240-a6b7-4abec258eac3
77233 info:doi/10.1371/annotation/0493d34c-7f05-46c8-bd3b-96474e403de5
66431 info:doi/10.1371/annotation/0494af3f-04b8-4115-bc65-c6cabe150e25
86628 info:doi/10.1371/annotation/0496b6f7-0384-4c93-8123-7524712b7948
87804 info:doi/10.1371/annotation/049b48b3-9fe0-4ab1-aadd-78622d2eef3d
73381 info:doi/10.1371/annotation/049cd01d-458d-4220-ad82-543e393e741a
81363 info:doi/10.1371/annotation/049f38a0-aa79-4913-a656-6a9c58fd2e43
59987 info:doi/10.1371/annotation/04a3fb9c-7bc4-4b88-aba7-da4383e729ec
351 info:doi/10.1371/annotation/04a62c37-e599-421e-a607-c8b5641b454a
45175 info:doi/10.1371/annotation/04afd561-2e32-43b7-a296-c7c822eb71f1
49201 info:doi/10.1371/annotation/04b333be-c7ab-408f-92ca-06ca3ce7108e
81027 info:doi/10.1371/annotation/04b75a7f-f5e2-4e0a-9d69-2f2cc61daa5a
353 info:doi/10.1371/annotation/04b7acf3-4d63-472f-93bb-97a015098f2f
54357 info:doi/10.1371/annotation/04bb34f8-d78e-4ebb-b24a-82a3b971696f
65341 info:doi/10.1371/annotation/04bb8644-09f1-470e-bdd2-6fa5c9180be8
86853 info:doi/10.1371/annotation/04bf38c7-7997-471f-8723-5633afabb627
59767 info:doi/10.1371/annotation/04c06c61-f05b-4204-99bf-4355984eff73
357 info:doi/10.1371/annotation/04c0aae9-b67b-4dd8-aeb3-f84f9d6d664c
359 info:doi/10.1371/annotation/04c1d237-f810-4eb9-880e-9da99d13272e
86097 info:doi/10.1371/annotation/04c789fe-bd02-4b3d-81f9-38e7d941420d
61417 info:doi/10.1371/annotation/04cc52fe-e74b-46bb-b37c-2db3e661e313
361 info:doi/10.1371/annotation/04cd58e4-367d-4dc2-a2a9-eae5c176d09f
363 info:doi/10.1371/annotation/04ce2b24-613d-46e6-9802-4131e2bfa6fd
67835 info:doi/10.1371/annotation/04d075ef-17b5-4233-bdad-834ae96ad390
365 info:doi/10.1371/annotation/04d2ace0-86ef-4143-ae9b-4dec8f113cc9
58237 info:doi/10.1371/annotation/04d49022-2153-4201-8907-39fd75eec4cd
367 info:doi/10.1371/annotation/04d55a1c-9623-4023-86e0-b6fe2a08ad6b
369 info:doi/10.1371/annotation/04da8d2b-9b8c-4f46-9401-798bedc6a147
371 info:doi/10.1371/annotation/04dc834d-866a-4854-908e-0925ea42bb44
373 info:doi/10.1371/annotation/04e7b66f-878b-4abb-ae3e-d4401ca8086f
86294 info:doi/10.1371/annotation/04e8a7ea-4e92-4579-967c-4f442a376e4e
375 info:doi/10.1371/annotation/04e9113f-fd12-4848-9c80-5608207a1125
62829 info:doi/10.1371/annotation/04e9a81b-d510-4dd7-8225-b275ea7215ed
54119 info:doi/10.1371/annotation/04ec8a96-eac7-452b-9bbd-93749fd6c0a7
377 info:doi/10.1371/annotation/04ece723-ee2e-457f-8275-702f73f6eed8
51109 info:doi/10.1371/annotation/04f00342-7909-457a-95d3-2f7043f75c93
49711 info:doi/10.1371/annotation/04f2cd76-7d10-4ef0-a52b-4eb103751928
75751 info:doi/10.1371/annotation/04f4a9ae-81c3-4e58-8957-0df0af6a82f9
43739 info:doi/10.1371/annotation/04fbba10-79e9-4c61-a526-d3a05b8f53a5
85608 info:doi/10.1371/annotation/05022371-e9fa-429a-8fe8-47e41e4815e1
379 info:doi/10.1371/annotation/0505f57b-ba26-4ccb-90d3-5b6cbdb597f6
80961 info:doi/10.1371/annotation/050706be-964f-489c-bfb4-3af636de63f5
381 info:doi/10.1371/annotation/050b6cd2-d3d9-4ac5-8954-f6962aac2682
80975 info:doi/10.1371/annotation/051b246e-66a6-46dd-baa8-45b107deeacf
62111 info:doi/10.1371/annotation/051f5ae6-4ecc-475b-b3c3-ead38f15d96c
79387 info:doi/10.1371/annotation/05205052-e7b8-4f5e-8896-fec4f36eb8e2
383 info:doi/10.1371/annotation/0521b15a-4ad7-477a-9bad-fa2bfaf30df6
67955 info:doi/10.1371/annotation/052225b0-cd4d-4c60-b8e6-3e75cf9d3ee4
87797 info:doi/10.1371/annotation/0522acd7-0a4a-4c84-8536-f007ec0febfb
385 info:doi/10.1371/annotation/05240cd2-fc09-4015-b249-7197a66ce779
86914 info:doi/10.1371/annotation/0529762b-940d-49ad-9c1d-bee1aea49f91
387 info:doi/10.1371/annotation/052bb2e5-85d4-4c0b-a274-3ce80aed29e3
55265 info:doi/10.1371/annotation/05314c46-c061-40b3-bf57-d3b8586dadb6
52335 info:doi/10.1371/annotation/0533b672-4bd9-45b9-8e94-224fa8cb815c
389 info:doi/10.1371/annotation/05399e75-956e-4b36-a3cb-a65f5065752b
82720 info:doi/10.1371/annotation/0539c795-8451-43d7-9255-dce9c7839e71
61921 info:doi/10.1371/annotation/053c9ec3-df18-47f5-abeb-f6b177f08007
391 info:doi/10.1371/annotation/053da9d2-7922-486e-8d9c-f9dbead47b6b
393 info:doi/10.1371/annotation/054123dc-1451-4c95-9685-36f386faefb3
86732 info:doi/10.1371/annotation/05431bdb-bfc8-44b0-8d16-e7837dec1865
55003 info:doi/10.1371/annotation/054959d7-6f46-4740-acc3-caa2d375dc78
87883 info:doi/10.1371/annotation/054bb486-1569-4b94-80d9-1bfee0ae8769
57783 info:doi/10.1371/annotation/054ca610-63cf-4269-9362-73cfdeb41131
397 info:doi/10.1371/annotation/055f2da0-10a7-4b6c-a462-f8723a0d17b6
399 info:doi/10.1371/annotation/05610c14-e7d9-4aae-b73f-b0b24f3b0da4
53663 info:doi/10.1371/annotation/056166a0-3018-41d5-914b-2950c046d1eb
84819 info:doi/10.1371/annotation/05630663-ee1b-445a-9ccd-f0d88be0d7ff
88248 info:doi/10.1371/annotation/05688ebd-72e1-4e6e-a736-b35fdc899767
53069 info:doi/10.1371/annotation/0569e869-722a-438c-a463-a0eb71f643b5
80407 info:doi/10.1371/annotation/056aee1f-add0-4434-835e-e126112b169d
67907 info:doi/10.1371/annotation/0575a9a2-8c28-4ce7-bce6-b92c30e5954f
82172 info:doi/10.1371/annotation/0579a944-30a3-479b-af6e-e143559bf86a
401 info:doi/10.1371/annotation/0579f253-6f11-4c74-8b14-a202d2b0e0fa
403 info:doi/10.1371/annotation/057a9141-b613-4913-b0d9-b9dc6cf34c5f
405 info:doi/10.1371/annotation/057f244d-755d-4bc2-9ee6-efa62a05dab0
407 info:doi/10.1371/annotation/058aeae5-3691-4c30-92f3-1d8585149473
67145 info:doi/10.1371/annotation/058d43ee-362d-4163-ba70-0b3845cac8df
409 info:doi/10.1371/annotation/05947b0e-67fc-497b-ab29-529b71fb26a2
411 info:doi/10.1371/annotation/05988ce7-cb5f-42a9-8371-40ad245646fa
413 info:doi/10.1371/annotation/059e3589-b4c9-4c9d-a3d1-0d0e5e364182
415 info:doi/10.1371/annotation/05a65f96-8a88-42b1-bf9f-b4f2c900345c
86763 info:doi/10.1371/annotation/05a701e2-054c-42c6-a3ed-69355a04abb4
88379 info:doi/10.1371/annotation/05ac9d69-c81e-4095-9e4e-5aa599883ebe
80729 info:doi/10.1371/annotation/05b29ec2-ce04-42b9-84e4-0f53d70a2835
417 info:doi/10.1371/annotation/05b4fc9d-cdb2-4ac7-9ac5-db669e5ad626
419 info:doi/10.1371/annotation/05b55243-16a8-4d6b-ad08-e0129194a0b8
70579 info:doi/10.1371/annotation/05b56317-18fb-4ac1-b8c3-063eaafdd396
57845 info:doi/10.1371/annotation/05bb4f62-61fc-4f9f-aa27-f26cb9360e5c
85170 info:doi/10.1371/annotation/05bd74d8-84d4-434a-b711-333eef84f4fc
427 info:doi/10.1371/annotation/05c7c575-376b-4b8a-b682-2f3e3ee73607
55385 info:doi/10.1371/annotation/05c915bb-5884-4c37-b5b8-b2e25cad2a71
72289 info:doi/10.1371/annotation/05ceb1f5-14c7-4e0d-9dd2-f3b60dcb5acc
49215 info:doi/10.1371/annotation/05d3c1ef-0aad-4592-ab8d-6863fbdf73f9
57615 info:doi/10.1371/annotation/05d461d7-2cc1-4283-8d04-411c4c02935a
429 info:doi/10.1371/annotation/05d567a4-137f-4c01-87b4-4512b529a40b
84993 info:doi/10.1371/annotation/05d73a0e-d2a7-4d15-971f-e54ecef01d12
79718 info:doi/10.1371/annotation/05da60b2-a7bf-492a-a43a-e1edb59cb8b2
84691 info:doi/10.1371/annotation/05e07571-c39f-4447-a8ad-846a79a489c3
431 info:doi/10.1371/annotation/05e1a6a8-3135-40ef-b2dd-9381334d1ca9
66465 info:doi/10.1371/annotation/05e3e5e0-0189-40cd-939e-64ae3bbe9297
64327 info:doi/10.1371/annotation/05e55f6b-87a7-4781-947c-5c18642b7ec9
77367 info:doi/10.1371/annotation/05e8d812-7997-4f84-a7da-bd391edf2fa3
64173 info:doi/10.1371/annotation/05e9629c-8a7d-49f9-8992-65165dd702d4
53849 info:doi/10.1371/annotation/05ea252a-86e9-454e-8688-5467f163108c
78135 info:doi/10.1371/annotation/05ea953a-9df9-41bd-a439-1442ed6295ce
82900 info:doi/10.1371/annotation/05ecbbe7-d6cd-4f39-822d-dfd168316852
86683 info:doi/10.1371/annotation/05fa8a26-60b9-4abb-aa4d-1edca0b88289
80709 info:doi/10.1371/annotation/05fbc7a2-6e4d-4e00-a5e1-c65fe4db21ba
72547 info:doi/10.1371/annotation/060145f5-5d45-4c00-9920-029971f0ae76
435 info:doi/10.1371/annotation/0604bbe4-eedc-428d-a9a6-5b4edc819d9a
437 info:doi/10.1371/annotation/06055969-c805-419f-a89e-a6ca4712427d
62443 info:doi/10.1371/annotation/0608ee46-5357-4655-91c2-3335e18f3dcd
86560 info:doi/10.1371/annotation/060e0c74-89d3-4756-8147-a49d25ea34e9
439 info:doi/10.1371/annotation/060f2d9f-5b1f-4f5d-b782-4d8f65dbb0e4
86668 info:doi/10.1371/annotation/06125514-707c-4745-8ab9-9351b07f8e1b
79049 info:doi/10.1371/annotation/0612637f-814e-4e9e-be07-067ce7c1c083
74269 info:doi/10.1371/annotation/06137113-1028-4f05-83d1-0b5d753cc325
443 info:doi/10.1371/annotation/06141b78-fb39-440d-8999-2a771e3b30ea
87293 info:doi/10.1371/annotation/061ac3a2-f6be-4790-bff5-8953b7dbd2ac
447 info:doi/10.1371/annotation/061cc805-d7f9-4978-ba31-cee48d6d3cb8
87151 info:doi/10.1371/annotation/061e6b2f-63c0-4c65-b7e2-34397897fd67
449 info:doi/10.1371/annotation/0623eede-3503-4906-8016-09323118b042
451 info:doi/10.1371/annotation/06243312-5f5d-4e90-92e7-bc2e6f50a570
72673 info:doi/10.1371/annotation/06258944-458f-4f0c-9f3b-a73041335f29
453 info:doi/10.1371/annotation/0627818f-4550-4a63-9382-84f1f52b807e
77451 info:doi/10.1371/annotation/06283ce6-224d-44e5-baf8-105db5b0c429
455 info:doi/10.1371/annotation/0628db3e-002b-4092-bed5-90ea2cec261a
457 info:doi/10.1371/annotation/062ab649-04cc-4cbb-8f93-2e491727978c
461 info:doi/10.1371/annotation/0631b4e9-1159-43be-93bc-714084bbdab7
87615 info:doi/10.1371/annotation/06369a63-5890-427a-93a3-d806dca7fca5
463 info:doi/10.1371/annotation/063c2d8a-b73b-4f24-a694-1b2b1d081133
465 info:doi/10.1371/annotation/063e2acb-0f1b-4c9a-a02a-8a20046dd66d
467 info:doi/10.1371/annotation/0645fdcf-911d-4623-8b04-6a1fb68b3ee7
473 info:doi/10.1371/annotation/064b33a1-3d68-4b20-96e4-6ddfb9cddb72
59407 info:doi/10.1371/annotation/064cb5b0-2376-4b27-ab31-0b7bd071b645
475 info:doi/10.1371/annotation/06524bcb-53cf-4371-bfa6-720c2b3604b8
88179 info:doi/10.1371/annotation/0654efd1-be38-4da6-97b3-17f63947c93a
87856 info:doi/10.1371/annotation/065761cd-e298-4209-9711-53753fc05ad6
75963 info:doi/10.1371/annotation/06590917-a464-4753-aa85-2bc462357422
477 info:doi/10.1371/annotation/065ad33a-a01c-4d64-a777-f19c7e9f6da4
479 info:doi/10.1371/annotation/065d2865-2dc6-4089-b16a-ebb8e831b62f
60813 info:doi/10.1371/annotation/06654f96-bc16-4679-80f7-1ca7be1778ac
481 info:doi/10.1371/annotation/0665c136-d60c-4046-a0ee-213528693063
88052 info:doi/10.1371/annotation/0665e122-47f3-4416-8add-68a5cd237a76
483 info:doi/10.1371/annotation/0666eb3b-5d11-4a53-94ec-6784e3ee2ff2
85835 info:doi/10.1371/annotation/066b3c39-29b5-4c18-a37c-6f1b4eb1bf2b
81483 info:doi/10.1371/annotation/066d4f2e-7f97-4772-a3f2-89574ba1231f
65177 info:doi/10.1371/annotation/066fef9c-d172-470d-8463-4229f3283fc6
81881 info:doi/10.1371/annotation/0672cb03-1eab-4eb8-986c-90f42fcb9392
77831 info:doi/10.1371/annotation/067a5b23-eaa0-460a-ac8c-e0b9a9473771
74857 info:doi/10.1371/annotation/067f8725-ad69-41e5-90d1-66422156a4b4
52491 info:doi/10.1371/annotation/0680fa3f-39c8-44f8-b6bd-7ffe0e000f22
487 info:doi/10.1371/annotation/0682a219-442a-4d00-b1da-c0567a2293d0
66175 info:doi/10.1371/annotation/068849ba-f3a0-4974-8e3e-92ccc5226012
489 info:doi/10.1371/annotation/06888c3e-46ae-4222-b122-e1303599b590
491 info:doi/10.1371/annotation/068b7d89-1722-4115-8777-e07d03bc3104
76063 info:doi/10.1371/annotation/06963db0-0a84-4718-b884-0ed8afacd9d2
54259 info:doi/10.1371/annotation/069b7f71-332b-4915-96f2-8d727b67945c
495 info:doi/10.1371/annotation/069d1f9a-f302-463a-8c86-6bf11ff0ed9a
497 info:doi/10.1371/annotation/069d88a6-dda6-497d-98cb-df90eb619f91
499 info:doi/10.1371/annotation/069da67e-6f58-4a87-8ab7-bf3171280ca2
59069 info:doi/10.1371/annotation/069efb67-b0d1-4e28-8662-6ed9944e418e
87188 info:doi/10.1371/annotation/06a0f7f1-c5f8-447d-8882-7da649ec282e
501 info:doi/10.1371/annotation/06a165fd-fff6-48cf-aeb9-301061c379fd
503 info:doi/10.1371/annotation/06a19a7b-2e4a-46f0-a44a-7ee82c93683e
505 info:doi/10.1371/annotation/06a42a1f-7436-4a89-bd3b-ffea8ae85213
507 info:doi/10.1371/annotation/06a7ec32-a5cc-426b-bd3e-f666564103a9
509 info:doi/10.1371/annotation/06a7eeff-78df-4a44-ac91-eaca21c91435
511 info:doi/10.1371/annotation/06aa0736-7ade-4135-a3e3-3dad09cc5bbb
515 info:doi/10.1371/annotation/06afabc2-6377-4e6b-954e-4d4a5bfdfc36
517 info:doi/10.1371/annotation/06afda99-ae4e-4eac-b79e-9e4b0036c583
52339 info:doi/10.1371/annotation/06b6c1b4-83f4-4fed-bc7d-423c2fa63d2f
68623 info:doi/10.1371/annotation/06b963de-1485-4d67-ac77-fc5e4d1f1315
87163 info:doi/10.1371/annotation/06c0a296-3dd8-4ee0-8135-84980918f4cf
521 info:doi/10.1371/annotation/06c3b253-3249-4dd1-96e3-ec68e2f298fb
80279 info:doi/10.1371/annotation/06c560d4-0aae-497c-bb2e-29c7484fe06b
523 info:doi/10.1371/annotation/06c75639-5956-4b62-a134-9a7e41f65b82
525 info:doi/10.1371/annotation/06cb1002-d000-41e5-a9c1-96911914a74f
87319 info:doi/10.1371/annotation/06ccfd49-6f63-4e1c-88c1-5410c15ee9ac
527 info:doi/10.1371/annotation/06cd388d-8be2-41ab-a61a-61c341c7bfc3
529 info:doi/10.1371/annotation/06cf3c84-68d9-4977-9333-724ce12d1ad0
73599 info:doi/10.1371/annotation/06cf3f70-407c-46f2-a6ff-34cc8dd264dc
87282 info:doi/10.1371/annotation/06d11e54-a150-405a-a572-e2dce7c25107
531 info:doi/10.1371/annotation/06d44884-e599-43fa-ad44-113166161522
85604 info:doi/10.1371/annotation/06d4755a-dd29-4ae0-9a20-6832037b2944
84297 info:doi/10.1371/annotation/06d83742-f4cf-4330-8d61-04aa404ad8b1
78729 info:doi/10.1371/annotation/06de00b4-3129-4258-a0dd-1a12ea5c99ec
74885 info:doi/10.1371/annotation/06de1626-4571-4a1e-b28a-ccaef8623b23
87817 info:doi/10.1371/annotation/06dfbcdf-266b-489e-97fa-4a8050c221b4
533 info:doi/10.1371/annotation/06e07048-e9ff-4d49-ae13-f852de5d5d49
80032 info:doi/10.1371/annotation/06e4da87-997d-4e88-82e1-1fbe210cfccb
535 info:doi/10.1371/annotation/06e921a1-9061-4345-89a1-8108e07c292c
87510 info:doi/10.1371/annotation/06ebb795-0482-4cb7-a409-65b2887ac14c
44753 info:doi/10.1371/annotation/06ed17cb-d5a7-4269-a90c-ae5a3a1b3bdc
537 info:doi/10.1371/annotation/06efafdf-81a8-4dd9-8e2f-f722b88508c6
539 info:doi/10.1371/annotation/06f42426-34f9-4ccf-ab86-8152091e137d
541 info:doi/10.1371/annotation/06f4cd88-5ca4-45e6-971e-b28811ea5af1
543 info:doi/10.1371/annotation/06f62ed3-96ec-4a4d-b108-6e677908e7ce
71985 info:doi/10.1371/annotation/06f715ce-221f-4ffa-827a-daf154fd4a21
545 info:doi/10.1371/annotation/06faa544-c566-4b9f-92c1-045d3d222985
87238 info:doi/10.1371/annotation/06fc1f85-7a4b-4f1c-8a0d-cfc5dd37f1ec
55495 info:doi/10.1371/annotation/07005275-348b-41a7-a786-36d573057de8
73827 info:doi/10.1371/annotation/070147e6-42a0-451f-a659-8d74d18a84aa
547 info:doi/10.1371/annotation/0701e25c-854b-46df-9177-4ea59f0282e3
85855 info:doi/10.1371/annotation/070203fb-9524-4a48-89d3-7be690a2e4da
549 info:doi/10.1371/annotation/0703b5c0-f6f1-4604-9f67-37623617e4eb
73625 info:doi/10.1371/annotation/0707db52-fe5a-45b3-abd4-da2ec8c37540
64333 info:doi/10.1371/annotation/071087ce-0690-4b4f-b80d-9137d07d5c96
63483 info:doi/10.1371/annotation/07112651-2577-491b-a4af-7d02a118ee0a
551 info:doi/10.1371/annotation/07123d82-dfe7-48d3-8518-b91a6faef0ca
86116 info:doi/10.1371/annotation/0716384c-2852-4b53-b37d-3ad3e8e22e91
87591 info:doi/10.1371/annotation/0717db05-a6d6-4c64-983c-708aaf85cb81
87683 info:doi/10.1371/annotation/07184f58-8a82-4565-be5e-4078e44ab07d
58661 info:doi/10.1371/annotation/071bfec8-d04b-4457-8308-1aec0352b20b
86505 info:doi/10.1371/annotation/071d5026-3ae1-428f-9192-3938cabf91b0
553 info:doi/10.1371/annotation/07213be5-cf54-423e-b66a-829c3f050ac6
555 info:doi/10.1371/annotation/07226b7f-3ebe-4f8f-a680-47bf7d893f8d
45219 info:doi/10.1371/annotation/07233501-86d9-4086-ba39-a21ddee90daf
86542 info:doi/10.1371/annotation/072636e5-bf93-4f34-b0d3-15f8e510d311
41541 info:doi/10.1371/annotation/072aeb1f-d262-4c09-98de-e4adcac12421
557 info:doi/10.1371/annotation/072dd7f5-d600-470b-b649-f6297c95ec5c
51655 info:doi/10.1371/annotation/072e410a-9b7f-40ae-852d-335ed281bdcd
559 info:doi/10.1371/annotation/072e9b05-0a2b-45e1-9a53-299e1a67dce3
74095 info:doi/10.1371/annotation/07303af4-a6c8-49ff-b098-76fad88efcf0
561 info:doi/10.1371/annotation/07357831-b108-4726-8ea9-1d62f902d71e
66705 info:doi/10.1371/annotation/073cd003-f9f2-452a-b2e3-aae3c0089178
80765 info:doi/10.1371/annotation/073fa351-5ef1-4754-a13a-4502f3a946a3
565 info:doi/10.1371/annotation/074412c7-71b1-4a2e-b0ef-ac8745cbd650
567 info:doi/10.1371/annotation/0745b17f-dd5b-4f16-8442-f5e18a08a132
569 info:doi/10.1371/annotation/0745f796-1162-40fd-8134-3b3388a414f8
50475 info:doi/10.1371/annotation/074705ca-967e-4b3c-92aa-1103170f507c
571 info:doi/10.1371/annotation/074af092-cee2-4813-b521-6b55439fd009
573 info:doi/10.1371/annotation/074b9041-99bb-48a2-a592-ac57650460ec
575 info:doi/10.1371/annotation/074be517-c9fd-4b1e-8400-e82b253d60de
577 info:doi/10.1371/annotation/075342a7-1d6a-4cc8-b206-28b6a7ef2100
64355 info:doi/10.1371/annotation/0754ada9-32a9-4de7-8469-7281d8533f45
579 info:doi/10.1371/annotation/075663dc-e499-4565-b2cb-0c72ac034fb0
581 info:doi/10.1371/annotation/0757390e-c9ab-4cfe-b233-dcab4637944c
67403 info:doi/10.1371/annotation/07575d98-78d2-4747-8c78-5045db52ce85
583 info:doi/10.1371/annotation/07580bc4-453b-4f53-a605-346a4e246a5c
73925 info:doi/10.1371/annotation/07587367-771b-4665-b4f4-592de6d6c2be
585 info:doi/10.1371/annotation/07602b34-3bce-4c70-a16a-06faaa518433
587 info:doi/10.1371/annotation/07643663-e8e8-472d-a728-83f1c637a36c
79695 info:doi/10.1371/annotation/0765f8cd-b890-408d-92f5-dd94dc71d9ce
56047 info:doi/10.1371/annotation/0769c93e-d261-4584-9759-9d3e2f75b720
76681 info:doi/10.1371/annotation/076c4bf2-918f-42f2-ac90-a2912a220fd9
589 info:doi/10.1371/annotation/076ea7e1-ed9b-4789-a869-4c3eb850f13b
71453 info:doi/10.1371/annotation/0770247f-f475-426a-b6d4-a05bdefb3d0a
591 info:doi/10.1371/annotation/077681f2-9ad0-40c7-b725-b39fa7de0bd4
